0.009899 -0.290712 -0.764434 -0.985025 -0.866712 -0.807814 -0.854059 -0.841966 -0.819456 -0.827867 -0.818204 -0.797504 -0.786738 -0.772104 -0.752795 -0.736726 -0.718098 -0.697238 -0.680195 -0.660726 -0.636488 -0.615262 -0.592538 -0.561952 -0.530645 -0.497085 -0.453987 -0.410936 -0.376546 -0.345507 -0.314309 -0.284277 -0.260600 -0.249842 -0.250358 -0.259287 -0.276839 -0.296918 -0.312441 -0.320795 -0.320623 -0.315876 -0.310812 -0.301976 -0.288242 -0.275211 -0.264807 -0.253189 -0.238430 -0.223085 -0.208618 -0.194689 -0.182942 -0.172624 -0.162046 -0.154347 -0.146597 -0.132463 -0.120727 -0.118352 -0.114059 -0.105216 -0.101648 -0.099597 -0.092312 -0.085724 -0.082001 -0.076570 -0.070191 -0.065162 -0.059383 -0.049952 -0.040207 -0.036150 -0.032846 -0.023747 -0.014490 -0.004126 0.016084 0.036567 0.045609 0.054830 0.070695 0.077232 0.070618 0.068850 0.076424 0.078139 0.070486 0.064416 0.061273 0.056922 0.056661 0.061876 0.065271 0.069207 0.075408 0.076347 0.073140 0.046452 0.024570 0.230352 0.731412 1.005766 0.642168 0.126994 0.027388 0.139001 0.136948 0.101501 0.109794 0.103244 0.091859 0.097381 0.098281 0.098287 0.104521 0.105391 0.106102 0.110249 0.107812 0.113664 0.132096 0.120217 0.076086 0.055428 0.063578 0.064595 0.059659 0.060854 0.060958 0.058588 0.058092 0.057442 0.055784 0.054658 0.053518 0.051958 0.050511 0.049044 0.047387 0.045719 0.044017 0.042214 0.040371 0.038490 0.036546 0.034561 0.032541 0.030478 0.028382 0.026258 0.024106 0.021930 0.019736 0.017526 0.015304 0.013073 0.010839 0.008603 0.006371 0.004146 0.001933 -0.000266 -0.002445 -0.004600 -0.006729 -0.008826 -0.010887 -0.012908 -0.014885 -0.016814 -0.018690 -0.020509 -0.022266 -0.023957 -0.025578 -0.027124 -0.028590 -0.029973 -0.031267 -0.032467 -0.033570 -0.034570 -0.035463 -0.036244
0.026519 -0.100442 -0.325490 -0.487745 -0.496616 -0.480067 -0.502368 -0.514558 -0.510813 -0.507697 -0.487480 -0.446822 -0.405878 -0.365949 -0.326400 -0.300267 -0.280670 -0.252187 -0.214270 -0.168094 -0.128056 -0.105112 -0.077705 -0.048933 -0.050702 -0.071588 -0.091306 -0.117977 -0.137318 -0.136203 -0.140390 -0.151807 -0.142265 -0.122964 -0.124360 -0.135856 -0.135229 -0.136332 -0.152932 -0.159589 -0.147267 -0.153755 -0.181402 -0.185248 -0.166779 -0.161111 -0.159668 -0.138006 -0.108588 -0.098791 -0.107799 -0.114893 -0.119235 -0.126561 -0.125543 -0.118384 -0.114300 -0.104102 -0.092107 -0.088492 -0.077870 -0.056674 -0.043566 -0.040168 -0.034812 -0.023376 -0.013962 -0.018301 -0.025582 -0.023100 -0.031693 -0.049438 -0.038642 -0.021333 -0.029343 0.021623 0.189514 0.347363 0.392548 0.421381 0.531976 0.683874 0.786731 0.734908 0.474889 0.150858 -0.023289 -0.044408 -0.059169 -0.108762 -0.129909 -0.114634 -0.113769 -0.128057 -0.115725 -0.093257 -0.099686 -0.094692 -0.048796 -0.034080 -0.077556 -0.102386 -0.087318 -0.079557 -0.081451 -0.075075 -0.069332 -0.067373 -0.062958 -0.058434 -0.055390 -0.051671 -0.047857 -0.044639 -0.041296 -0.037944 -0.034863 -0.031818 -0.028820 -0.025976 -0.023213 -0.020523 -0.017946 -0.015460 -0.013059 -0.010755 -0.008543 -0.006418 -0.004384 -0.002440 -0.000584 0.001185 0.002867 0.004463 0.005975 0.007402 0.008747 0.010010 0.011192 0.012294 0.013318 0.014264 0.015135 0.015930 0.016652 0.017302 0.017881 0.018390 0.018832 0.019207 0.019517 0.019763 0.019948 0.020072 0.020138 0.020147 0.020101 0.020002 0.019851 0.019651 0.019403 0.019109 0.018771 0.018392 0.017973 0.017516 0.017023 0.016498 0.015941 0.015355 0.014742 0.014105 0.013447 0.012768 0.012072 0.011362 0.010639 0.009907 0.009168 0.008424 0.007678 0.006933 0.006192 0.005457 0.004731 0.004018
-0.025907 -0.546606 -0.712023 -0.636231 -0.596346 -0.610429 -0.591440 -0.563548 -0.556640 -0.550382 -0.538192 -0.521805 -0.501936 -0.488837 -0.481417 -0.469470 -0.459512 -0.456338 -0.444171 -0.424382 -0.418581 -0.419401 -0.408320 -0.394943 -0.388447 -0.383976 -0.381653 -0.382015 -0.385967 -0.394348 -0.397054 -0.390929 -0.385998 -0.378194 -0.358355 -0.338219 -0.331403 -0.330899 -0.323464 -0.308892 -0.293843 -0.276912 -0.258720 -0.249970 -0.247033 -0.233702 -0.213006 -0.197065 -0.184563 -0.170688 -0.154756 -0.140475 -0.132252 -0.124128 -0.112412 -0.105843 -0.100240 -0.081622 -0.060868 -0.055106 -0.051955 -0.038866 -0.027997 -0.022713 -0.012596 -0.001148 0.006814 0.015211 0.023450 0.039164 0.068866 0.099832 0.146714 0.230658 0.293507 0.280132 0.236704 0.202329 0.150249 0.082828 0.050558 0.068219 0.074781 0.056084 0.098933 0.133968 0.047108 0.147766 0.613521 0.828997 0.449291 0.088690 0.104826 0.158874 0.121790 0.128656 0.141565 0.124224 0.134597 0.157376 0.161164 0.162611 0.166193 0.175717 0.187853 0.182098 0.192156 0.220895 0.157788 0.012054 -0.051556 -0.023259 -0.016091 -0.027890 -0.020540 -0.015917 -0.018963 -0.016078 -0.013308 -0.013533 -0.011962 -0.010206 -0.009596 -0.008498 -0.007288 -0.006529 -0.005677 -0.004798 -0.004113 -0.003449 -0.002804 -0.002261 -0.001765 -0.001308 -0.000920 -0.000582 -0.000288 -0.000049 0.000142 0.000289 0.000389 0.000446 0.000461 0.000435 0.000370 0.000268 0.000129 -0.000044 -0.000250 -0.000487 -0.000754 -0.001049 -0.001371 -0.001717 -0.002087 -0.002478 -0.002888 -0.003317 -0.003762 -0.004222 -0.004695 -0.005178 -0.005671 -0.006171 -0.006677 -0.007187 -0.007699 -0.008211 -0.008721 -0.009228 -0.009729 -0.010223 -0.010707 -0.011180 -0.011640 -0.012085 -0.012512 -0.012921 -0.013308 -0.013672 -0.014011 -0.014322 -0.014605 -0.014855 -0.015073 -0.015254
-0.062533 -0.154358 -0.334171 -0.563680 -0.776039 -0.926413 -0.981585 -0.969445 -0.937320 -0.888261 -0.831150 -0.788766 -0.754294 -0.721364 -0.701976 -0.692343 -0.681163 -0.671874 -0.666472 -0.658985 -0.648387 -0.636893 -0.624560 -0.612954 -0.603190 -0.590892 -0.571758 -0.548462 -0.525594 -0.502519 -0.477142 -0.450765 -0.423219 -0.392270 -0.361113 -0.333539 -0.306038 -0.276808 -0.250028 -0.227461 -0.207863 -0.189357 -0.172033 -0.160763 -0.154470 -0.144748 -0.132883 -0.124917 -0.116531 -0.103203 -0.090728 -0.084455 -0.077550 -0.060119 -0.037098 -0.022030 -0.017110 -0.011547 0.002837 0.014942 0.006198 -0.016819 -0.031773 -0.034100 -0.031439 -0.026995 -0.020370 -0.009974 0.001314 0.009389 0.018261 0.030287 0.041502 0.050632 0.058486 0.068391 0.080763 0.088302 0.096752 0.109769 0.102977 0.096199 0.169227 0.322534 0.474535 0.613779 0.764632 0.856499 0.803755 0.636704 0.431181 0.214625 0.026560 -0.068220 -0.076095 -0.051908 -0.014343 0.026603 0.057972 0.092460 0.119651 0.115810 0.119171 0.138587 0.091847 -0.011200 -0.053259 -0.031349 -0.024773 -0.030915 -0.023913 -0.019074 -0.019454 -0.015794 -0.012357 -0.011011 -0.008480 -0.005913 -0.004189 -0.002186 -0.000179 0.001458 0.003101 0.004697 0.006100 0.007431 0.008689 0.009819 0.010858 0.011815 0.012669 0.013434 0.014114 0.014704 0.015209 0.015633 0.015975 0.016237 0.016423 0.016534 0.016572 0.016539 0.016438 0.016271 0.016040 0.015747 0.015394 0.014984 0.014520 0.014003 0.013436 0.012822 0.012162 0.011460 0.010719 0.009939 0.009125 0.008279 0.007403 0.006501 0.005574 0.004626 0.003660 0.002678 0.001683 0.000678 -0.000334 -0.001350 -0.002368 -0.003383 -0.004394 -0.005397 -0.006389 -0.007367 -0.008327 -0.009268 -0.010184 -0.011074 -0.011934 -0.012760 -0.013550 -0.014299 -0.015005 -0.015665 -0.016274 -0.016829
0.000615 -0.175777 -0.309754 -0.433727 -0.541102 -0.561083 -0.508554 -0.472329 -0.468497 -0.462056 -0.450473 -0.440790 -0.431386 -0.424381 -0.416488 -0.403792 -0.386549 -0.362880 -0.339797 -0.321888 -0.294756 -0.254579 -0.214524 -0.176613 -0.139394 -0.105774 -0.071127 -0.038812 -0.026254 -0.038650 -0.068386 -0.109433 -0.150309 -0.177109 -0.188221 -0.190877 -0.190363 -0.186511 -0.178313 -0.168819 -0.158790 -0.145641 -0.131687 -0.118494 -0.103110 -0.089115 -0.082140 -0.077428 -0.069554 -0.062409 -0.059255 -0.054601 -0.043037 -0.031256 -0.028549 -0.029212 -0.025407 -0.020581 -0.012361 0.004633 0.021018 0.031201 0.043701 0.056707 0.059812 0.055848 0.050246 0.038474 0.023841 0.018812 0.019616 0.014396 0.010184 0.014442 0.016559 0.011461 0.005371 0.004561 0.015387 0.030495 0.034517 0.033590 0.039444 0.046772 0.054642 0.068483 0.096424 0.181505 0.341801 0.457711 0.416630 0.362834 0.506546 0.730414 0.757696 0.602817 0.450596 0.298174 0.097790 -0.033421 -0.020088 0.036830 0.047879 0.037943 0.042894 0.051921 0.054007 0.054034 0.058690 0.078764 0.094923 0.083968 0.102519 0.147346 0.071795 -0.106648 -0.181648 -0.145442 -0.136157 -0.148872 -0.138193 -0.131253 -0.133273 -0.127951 -0.122884 -0.121306 -0.117445 -0.113362 -0.110589 -0.107148 -0.103539 -0.100418 -0.097126 -0.093760 -0.090584 -0.087385 -0.084170 -0.081040 -0.077930 -0.074833 -0.071788 -0.068775 -0.065789 -0.062844 -0.059937 -0.057064 -0.054232 -0.051439 -0.048686 -0.045974 -0.043304 -0.040677 -0.038094 -0.035556 -0.033064 -0.030618 -0.028220 -0.025871 -0.023571 -0.021322 -0.019124 -0.016979 -0.014887 -0.012849 -0.010867 -0.008941 -0.007073 -0.005263 -0.003513 -0.001823 -0.000194 0.001372 0.002875 0.004312 0.005685 0.006991 0.008228 0.009398 0.010497 0.011525 0.012482 0.013365 0.014174 0.014908 0.015566 0.016146
-0.027704 -0.065823 -0.376959 -0.756434 -0.863441 -0.786721 -0.801559 -0.876051 -0.870999 -0.836212 -0.833098 -0.821887 -0.794212 -0.780964 -0.776073 -0.762088 -0.742292 -0.725085 -0.714444 -0.703042 -0.682247 -0.662779 -0.650881 -0.630961 -0.602137 -0.581768 -0.568958 -0.552724 -0.533674 -0.512540 -0.487086 -0.459737 -0.432922 -0.410624 -0.398469 -0.390859 -0.377323 -0.362120 -0.353586 -0.344564 -0.329007 -0.318306 -0.316620 -0.309050 -0.292739 -0.284715 -0.287605 -0.282066 -0.263971 -0.254822 -0.258901 -0.250621 -0.224339 -0.207130 -0.205192 -0.194407 -0.172000 -0.158501 -0.153114 -0.138046 -0.113811 -0.095742 -0.086132 -0.071212 -0.043105 -0.009292 0.020515 0.047350 0.074671 0.087047 0.072313 0.060874 0.071921 0.065247 0.027009 0.004596 0.012331 0.015929 0.007944 0.016222 0.037379 0.015097 -0.054906 -0.041125 0.183125 0.537808 0.817701 0.956386 0.980927 0.791412 0.396530 0.127108 0.140165 0.178486 0.106022 0.058658 0.070347 0.072778 0.071199 0.079483 0.085895 0.090299 0.088943 0.090075 0.101782 0.092162 0.055646 0.039105 0.048666 0.052042 0.049697 0.052887 0.055153 0.055040 0.056571 0.057955 0.058345 0.059162 0.059927 0.060250 0.060618 0.060919 0.060990 0.060993 0.060912 0.060682 0.060358 0.059941 0.059410 0.058784 0.058066 0.057250 0.056345 0.055354 0.054277 0.053118 0.051880 0.050566 0.049180 0.047723 0.046200 0.044613 0.042965 0.041260 0.039501 0.037691 0.035833 0.033932 0.031989 0.030009 0.027995 0.025950 0.023878 0.021783 0.019668 0.017537 0.015394 0.013241 0.011083 0.008924 0.006767 0.004616 0.002476 0.000349 -0.001759 -0.003846 -0.005907 -0.007938 -0.009935 -0.011894 -0.013811 -0.015681 -0.017501 -0.019266 -0.020972 -0.022615 -0.024190 -0.025693 -0.027120 -0.028466 -0.029726 -0.030897 -0.031973 -0.032951 -0.033825 -0.034591
-0.022593 -0.235794 -0.645027 -0.934326 -0.923407 -0.866895 -0.896391 -0.910669 -0.886494 -0.867033 -0.855711 -0.845605 -0.829302 -0.804625 -0.786359 -0.775906 -0.757182 -0.731857 -0.716520 -0.706753 -0.681809 -0.646727 -0.627727 -0.622707 -0.604845 -0.574668 -0.557435 -0.552785 -0.537224 -0.510331 -0.491162 -0.475457 -0.443114 -0.405681 -0.392942 -0.395028 -0.382017 -0.362399 -0.356878 -0.353144 -0.335683 -0.315097 -0.302122 -0.290473 -0.274823 -0.259531 -0.248398 -0.239482 -0.227124 -0.209325 -0.194904 -0.188640 -0.178764 -0.162570 -0.151716 -0.137130 -0.103332 -0.064050 -0.035059 -0.014388 -0.000151 0.009330 0.006088 -0.022850 -0.053072 -0.055274 -0.052238 -0.061635 -0.058744 -0.040080 -0.034513 -0.047152 -0.000606 0.255511 0.695709 0.938047 0.690819 0.235471 0.015684 0.033393 0.052249 0.022197 0.010509 0.019326 0.022533 0.022118 0.026284 0.033711 0.043460 0.053450 0.053887 0.045267 0.043055 0.049578 0.054266 0.056716 0.060807 0.064601 0.067418 0.070615 0.073683 0.076278 0.078870 0.081334 0.083522 0.085592 0.087520 0.089248 0.090828 0.092259 0.093521 0.094631 0.095592 0.096399 0.097058 0.097572 0.097941 0.098169 0.098258 0.098210 0.098028 0.097714 0.097272 0.096704 0.096012 0.095200 0.094269 0.093224 0.092068 0.090802 0.089431 0.087956 0.086383 0.084713 0.082950 0.081097 0.079158 0.077136 0.075035 0.072858 0.070608 0.068290 0.065906 0.063461 0.060959 0.058402 0.055795 0.053143 0.050448 0.047715 0.044947 0.042150 0.039326 0.036481 0.033618 0.030742 0.027856 0.024966 0.022076 0.019189 0.016311 0.013446 0.010599 0.007774 0.004976 0.002209 -0.000521 -0.003211 -0.005854 -0.008447 -0.010983 -0.013460 -0.015871 -0.018211 -0.020475 -0.022659 -0.024756 -0.026763 -0.028673 -0.030481 -0.032182 -0.033771 -0.035242 -0.036589 -0.037808 -0.038892
-0.076218 -0.034241 -0.409267 -0.817731 -0.921528 -0.914141 -0.931805 -0.925475 -0.879414 -0.760859 -0.589307 -0.481359 -0.458271 -0.443104 -0.417602 -0.405499 -0.402020 -0.394496 -0.387658 -0.389553 -0.393939 -0.393860 -0.398750 -0.410039 -0.411682 -0.405037 -0.405605 -0.408840 -0.401465 -0.384969 -0.367897 -0.353312 -0.334662 -0.304285 -0.267479 -0.237248 -0.218383 -0.200375 -0.174274 -0.152982 -0.142096 -0.125943 -0.112677 -0.117135 -0.113558 -0.086119 -0.069074 -0.083476 -0.093966 -0.073628 -0.056165 -0.056669 -0.039860 -0.023338 -0.043692 -0.052669 -0.018940 0.008180 0.008391 0.003245 0.005822 0.023159 0.038240 0.036639 0.043048 0.059650 0.064845 0.074352 0.095814 0.111271 0.135698 0.169028 0.174013 0.171733 0.190004 0.184973 0.168823 0.194355 0.199174 0.143754 0.124666 0.161343 0.164697 0.139548 0.149607 0.182160 0.190924 0.169985 0.165019 0.198005 0.197881 0.177766 0.283889 0.452735 0.508300 0.581807 0.729881 0.614344 0.197683 -0.095558 -0.139187 -0.145961 -0.177493 -0.181593 -0.134164 -0.008973 0.146656 0.236078 0.251259 0.253140 0.279466 0.295295 0.267472 0.283560 0.336290 0.203589 -0.083154 -0.204148 -0.148891 -0.135011 -0.156409 -0.141236 -0.131537 -0.136122 -0.129300 -0.122746 -0.121747 -0.117229 -0.112330 -0.109520 -0.105699 -0.101614 -0.098314 -0.094770 -0.091119 -0.087778 -0.084416 -0.081039 -0.077805 -0.074612 -0.071446 -0.068367 -0.065344 -0.062368 -0.059459 -0.056609 -0.053813 -0.051079 -0.048405 -0.045788 -0.043231 -0.040733 -0.038294 -0.035914 -0.033594 -0.031333 -0.029131 -0.026989 -0.024906 -0.022883 -0.020919 -0.019015 -0.017171 -0.015386 -0.013661 -0.011996 -0.010390 -0.008844 -0.007358 -0.005932 -0.004565 -0.003259 -0.002012 -0.000825 0.000302 0.001370 0.002377 0.003325 0.004213 0.005041 0.005810 0.006518 0.007167 0.007756 0.008286 0.008756
-0.016481 -0.106213 -0.594305 -0.897357 -0.710763 -0.546534 -0.602579 -0.622666 -0.580912 -0.575215 -0.569818 -0.550174 -0.545216 -0.539840 -0.524060 -0.513370 -0.506494 -0.493674 -0.478390 -0.467171 -0.459508 -0.450010 -0.435802 -0.422797 -0.415137 -0.404645 -0.387365 -0.373981 -0.368033 -0.357141 -0.337235 -0.320137 -0.308836 -0.291656 -0.268503 -0.253631 -0.246186 -0.230744 -0.209139 -0.196746 -0.191231 -0.179623 -0.167149 -0.168482 -0.181102 -0.190813 -0.194668 -0.200137 -0.207101 -0.207242 -0.199776 -0.193788 -0.192720 -0.188103 -0.176113 -0.166037 -0.160516 -0.149111 -0.131126 -0.118177 -0.111554 -0.101634 -0.087764 -0.079002 -0.076194 -0.069991 -0.058430 -0.051122 -0.051110 -0.047614 -0.036067 -0.028237 -0.029584 -0.027559 -0.015601 -0.005834 -0.005523 -0.003141 0.007977 0.015908 0.017399 0.027772 0.047978 0.061559 0.069752 0.085503 0.101249 0.103118 0.099238 0.103996 0.111721 0.106752 0.090998 0.082281 0.086083 0.090993 0.091289 0.093156 0.100095 0.104591 0.102876 0.109042 0.124644 0.128809 0.134394 0.158147 0.190034 0.346190 0.708725 0.884630 0.487913 -0.028757 -0.054613 0.182462 0.235419 0.179584 0.184597 0.200962 0.197742 0.200654 0.204721 0.205261 0.208030 0.218154 0.221913 0.206343 0.221894 0.258760 0.175707 -0.007347 -0.086292 -0.052557 -0.044740 -0.059798 -0.051580 -0.046680 -0.051010 -0.048107 -0.045319 -0.046116 -0.044693 -0.043013 -0.042680 -0.041715 -0.040579 -0.039948 -0.039166 -0.038313 -0.037658 -0.036988 -0.036303 -0.035705 -0.035126 -0.034555 -0.034031 -0.033530 -0.033047 -0.032592 -0.032160 -0.031745 -0.031350 -0.030973 -0.030611 -0.030263 -0.029929 -0.029606 -0.029293 -0.028988 -0.028690 -0.028398 -0.028110 -0.027824 -0.027538 -0.027252 -0.026964 -0.026672 -0.026375 -0.026071 -0.025758 -0.025436 -0.025102 -0.024755 -0.024393 -0.024015 -0.023619 -0.023204
0.015020 -0.059217 -0.507853 -0.937964 -0.898879 -0.627300 -0.516697 -0.538557 -0.533373 -0.502659 -0.478462 -0.452886 -0.430434 -0.413336 -0.391147 -0.365433 -0.342650 -0.319797 -0.295051 -0.271798 -0.247479 -0.218224 -0.191290 -0.173868 -0.159895 -0.142770 -0.129836 -0.131353 -0.139115 -0.136140 -0.128235 -0.133223 -0.145458 -0.150959 -0.157411 -0.172884 -0.185477 -0.187256 -0.185074 -0.182314 -0.176844 -0.168721 -0.158769 -0.150261 -0.145498 -0.138949 -0.129175 -0.124624 -0.124850 -0.119452 -0.109097 -0.103258 -0.101378 -0.095645 -0.087135 -0.082934 -0.079325 -0.064828 -0.040483 -0.020692 -0.010858 0.001512 0.023520 0.041256 0.044536 0.041565 0.035905 0.024290 0.015191 0.016609 0.021967 0.025355 0.030293 0.040145 0.052358 0.062273 0.072147 0.089245 0.109706 0.128747 0.169670 0.269779 0.439980 0.608340 0.583971 0.262665 -0.099478 -0.153096 0.043827 0.184940 0.197435 0.200556 0.218767 0.219617 0.234533 0.254468 0.236804 0.267572 0.343665 0.222449 -0.074471 -0.204034 -0.145106 -0.128692 -0.151118 -0.134606 -0.123375 -0.127754 -0.120066 -0.112480 -0.110948 -0.105735 -0.100070 -0.096690 -0.092281 -0.087596 -0.083783 -0.079749 -0.075620 -0.071853 -0.068098 -0.064351 -0.060787 -0.057296 -0.053862 -0.050548 -0.047321 -0.044172 -0.041121 -0.038160 -0.035283 -0.032497 -0.029799 -0.027187 -0.024663 -0.022226 -0.019873 -0.017606 -0.015424 -0.013325 -0.011310 -0.009377 -0.007526 -0.005755 -0.004065 -0.002454 -0.000921 0.000534 0.001913 0.003216 0.004445 0.005601 0.006684 0.007696 0.008639 0.009512 0.010318 0.011057 0.011731 0.012341 0.012889 0.013376 0.013803 0.014172 0.014485 0.014742 0.014945 0.015097 0.015197 0.015249 0.015254 0.015214 0.015129 0.015003 0.014836 0.014632 0.014391 0.014115 0.013807 0.013468 0.013100 0.012706 0.012288 0.011847 0.011386 0.010907
